Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,Yes,Travel_Frequently,1306,Research & Development,16,4,Technical Degree,1,754,4,Male,30,3,5,Human Resources,1,Single,4671,21980,2,Y,Yes,19,3,4,80,2,7,5,4,0,18,13,14
42,Yes,Non-Travel,738,Sales,20,4,Marketing,1,2057,4,Female,34,2,4,Manufacturing Director,2,Divorced,1291,14284,7,Y,Yes,16,3,3,80,2,39,2,1,14,15,5,0
52,Yes,Non-Travel,331,Research & Development,11,1,Other,1,114,1,Male,59,2,4,Human Resources,2,Single,16316,12904,1,Y,No,17,3,1,80,3,5,5,1,21,18,5,4
24,Yes,Travel_Frequently,564,Sales,22,1,Medical,1,1822,1,Female,59,2,2,Laboratory Technician,1,Married,4789,21988,9,Y,No,14,3,1,80,1,0,4,4,31,14,12,12
37,Yes,Non-Travel,446,Research & Development,27,1,Technical Degree,1,1014,1,Male,82,3,2,Sales Executive,2,Divorced,19866,24231,6,Y,No,18,4,1,80,1,24,5,3,24,18,8,8
55,Yes,Non-Travel,1068,Research & Development,20,1,Human Resources,1,416,2,Male,85,1,1,Research Director,3,Divorced,3863,4984,9,Y,No,25,3,2,80,2,20,0,1,36,14,12,17
38,Yes,Travel_Frequently,132,Sales,12,1,Marketing,1,1976,3,Female,83,1,1,Research Scientist,1,Divorced,17540,16555,5,Y,Yes,23,3,1,80,3,27,6,3,25,0,13,7
40,Yes,Travel_Frequently,420,Sales,12,3,Life Sciences,1,1564,4,Female,90,2,1,Manufacturing Director,2,Single,10243,23543,7,Y,No,17,3,1,80,2,14,5,4,22,14,14,17
48,Yes,Non-Travel,141,Sales,6,5,Technical Degree,1,217,4,Male,84,4,5,Laboratory Technician,2,Married,9866,13346,2,Y,Yes,19,4,3,80,2,1,1,1,35,3,12,9
26,Yes,Travel_Rarely,1175,Sales,12,3,Medical,1,791,2,Female,81,1,4,Manager,3,Single,5931,8459,8,Y,Yes,19,4,3,80,2,6,6,4,17,11,13,12
58,Yes,Travel_Frequently,1336,Research & Development,7,5,Technical Degree,1,1642,4,Male,53,3,2,Research Director,4,Married,12823,24048,0,Y,Yes,20,3,2,80,1,35,3,2,26,17,7,14
20,Yes,Travel_Rarely,1210,Sales,21,3,Life Sciences,1,438,4,Male,89,4,4,Sales Executive,4,Divorced,13360,20201,5,Y,Yes,20,4,4,80,3,0,3,1,37,11,5,14
29,Yes,Non-Travel,747,Human Resources,12,3,Life Sciences,1,681,3,Female,96,2,3,Research Scientist,3,Single,13626,6085,5,Y,No,17,3,2,80,2,21,6,3,2,14,12,9
44,Yes,Travel_Frequently,1223,Human Resources,9,2,Human Resources,1,2064,4,Female,55,1,2,Manufacturing Director,4,Divorced,10741,22170,1,Y,No,13,4,2,80,0,38,5,2,13,6,5,5
43,Yes,Non-Travel,175,Human Resources,12,4,Life Sciences,1,991,3,Male,96,3,4,Human Resources,2,Married,6157,14547,9,Y,Yes,17,4,2,80,2,37,3,4,23,18,5,1
22,Yes,Travel_Rarely,874,Sales,7,3,Marketing,1,1142,3,Male,55,1,1,Research Scientist,4,Single,9855,2992,5,Y,No,25,3,2,80,2,13,0,1,13,0,4,12
29,Yes,Travel_Rarely,987,Sales,24,4,Technical Degree,1,1541,2,Male,42,1,2,Human Resources,1,Married,4048,25336,8,Y,No,16,3,3,80,0,29,3,2,25,16,14,11
42,Yes,Travel_Rarely,505,Human Resources,12,1,Other,1,1933,2,Female,92,1,4,Sales Representative,2,Married,17821,25640,4,Y,No,17,4,3,80,2,20,6,3,11,10,12,12
22,Yes,Non-Travel,1171,Sales,8,4,Technical Degree,1,1410,2,Male,93,2,2,Sales Executive,1,Married,11129,19394,6,Y,Yes,15,3,1,80,0,14,6,1,29,6,7,10
40,Yes,Non-Travel,1447,Research & Development,27,2,Technical Degree,1,1114,3,Female,69,1,2,Manufacturing Director,4,Married,17423,12475,1,Y,No,12,3,4,80,0,30,4,1,23,10,13,9
31,Yes,Travel_Rarely,935,Research & Development,25,2,Life Sciences,1,1201,4,Male,36,3,1,Manufacturing Director,2,Divorced,4849,5066,5,Y,No,18,4,3,80,3,11,3,1,10,10,7,16
28,Yes,Travel_Frequently,1489,Human Resources,15,1,Technical Degree,1,1090,2,Female,54,4,4,Research Scientist,1,Single,16577,14616,1,Y,No,20,3,2,80,2,11,6,3,3,11,11,7
38,Yes,Travel_Frequently,420,Human Resources,1,4,Medical,1,958,4,Male,76,2,3,Healthcare Representative,1,Single,11431,16742,5,Y,Yes,25,4,3,80,3,33,5,4,37,4,1,1
45,Yes,Travel_Frequently,492,Human Resources,24,4,Other,1,1976,3,Male,82,3,3,Sales Executive,3,Single,18814,8954,3,Y,Yes,16,4,2,80,0,6,0,2,9,16,11,8
42,Yes,Non-Travel,829,Human Resources,3,1,Other,1,1974,4,Male,92,4,1,Manufacturing Director,1,Single,2622,26013,2,Y,No,21,3,3,80,2,28,5,2,30,8,2,17
43,Yes,Non-Travel,1446,Sales,9,1,Other,1,1078,1,Male,32,3,2,Research Director,4,Divorced,7083,12931,7,Y,Yes,16,4,2,80,2,22,0,2,35,14,6,6
21,Yes,Travel_Rarely,1059,Human Resources,8,4,Other,1,202,1,Female,45,4,3,Research Scientist,1,Single,6111,25349,7,Y,Yes,17,4,3,80,2,20,5,4,1,13,13,16
27,Yes,Travel_Rarely,835,Sales,13,4,Life Sciences,1,651,2,Female,60,3,5,Manager,4,Married,12006,12203,1,Y,Yes,20,3,2,80,1,6,5,2,40,11,12,14
35,Yes,Travel_Frequently,1308,Sales,3,1,Human Resources,1,110,2,Male,51,2,1,Human Resources,3,Divorced,2288,9801,7,Y,Yes,20,3,4,80,2,3,0,3,30,12,1,3
28,Yes,Travel_Rarely,1323,Research & Development,12,1,Technical Degree,1,992,2,Male,44,2,5,Sales Executive,1,Divorced,3618,3159,3,Y,Yes,23,3,4,80,3,1,0,2,20,14,6,9
18,Yes,Travel_Frequently,1077,Human Resources,5,5,Other,1,1392,3,Female,96,3,1,Manager,4,Single,7366,13924,1,Y,No,18,3,3,80,1,26,1,4,22,4,3,0
19,Yes,Travel_Rarely,1084,Human Resources,5,5,Life Sciences,1,536,1,Male,50,4,3,Sales Executive,3,Married,3357,23686,5,Y,Yes,20,4,3,80,3,35,6,3,13,1,5,17
30,Yes,Non-Travel,355,Human Resources,26,4,Other,1,55,1,Male,90,3,5,Laboratory Technician,1,Divorced,5014,19513,7,Y,Yes,21,3,1,80,1,6,6,2,2,12,0,5
50,Yes,Non-Travel,790,Research & Development,19,5,Marketing,1,786,3,Male,74,3,2,Manufacturing Director,4,Married,7742,10014,6,Y,No,18,4,3,80,2,31,5,4,39,13,11,16
51,Yes,Travel_Rarely,723,Research & Development,7,1,Medical,1,1822,3,Male,59,4,5,Research Director,2,Single,16435,17555,8,Y,Yes,17,4,1,80,2,8,1,1,36,14,11,5
53,Yes,Travel_Rarely,771,Human Resources,13,3,Technical Degree,1,1869,1,Female,43,3,2,Sales Representative,1,Divorced,13394,17415,8,Y,Yes,12,3,2,80,2,11,0,3,28,18,9,14
21,Yes,Non-Travel,181,Research & Development,7,1,Marketing,1,1293,3,Male,100,4,5,Manager,4,Divorced,12833,6521,8,Y,No,15,3,2,80,1,16,0,3,32,16,12,1
38,Yes,Non-Travel,1381,Human Resources,12,5,Technical Degree,1,240,2,Female,73,2,2,Manager,2,Single,2419,25460,9,Y,No,24,4,3,80,1,3,2,2,1,10,6,10
41,Yes,Travel_Rarely,456,Human Resources,1,4,Marketing,1,270,4,Male,68,4,1,Research Director,2,Single,15778,6669,9,Y,No,12,3,4,80,3,40,6,3,19,5,3,3
42,Yes,Non-Travel,1096,Human Resources,15,1,Other,1,457,2,Female,84,2,3,Manager,1,Single,5823,20139,1,Y,No,24,3,2,80,0,10,3,3,4,3,4,14
21,Yes,Non-Travel,585,Human Resources,10,4,Medical,1,1849,4,Male,64,4,5,Research Director,2,Single,3829,4639,8,Y,No,22,3,4,80,1,26,2,2,29,9,12,3
27,Yes,Non-Travel,313,Human Resources,15,3,Marketing,1,483,4,Female,69,3,2,Research Director,1,Divorced,1296,16285,7,Y,No,11,4,1,80,0,39,3,3,14,7,9,6
26,Yes,Travel_Frequently,196,Sales,24,2,Human Resources,1,1078,1,Male,50,3,3,Sales Executive,1,Divorced,14291,15147,5,Y,Yes,19,3,4,80,3,17,4,3,35,10,14,4
35,Yes,Non-Travel,605,Sales,15,5,Medical,1,746,4,Male,31,3,3,Manager,1,Divorced,10046,18129,4,Y,Yes,25,4,2,80,1,24,4,2,18,7,7,6
45,Yes,Non-Travel,454,Human Resources,25,2,Human Resources,1,137,4,Female,47,2,5,Sales Representative,1,Divorced,9440,13575,8,Y,No,19,3,1,80,3,14,1,4,33,6,9,11
47,Yes,Travel_Frequently,666,Human Resources,10,1,Marketing,1,217,1,Male,45,1,1,Manager,3,Single,16187,25325,2,Y,No,12,4,1,80,1,5,3,3,11,11,0,7
28,Yes,Travel_Frequently,843,Human Resources,7,5,Medical,1,1967,3,Male,50,1,1,Healthcare Representative,2,Divorced,11837,25686,8,Y,No,22,3,1,80,1,33,4,1,24,8,12,6
44,Yes,Non-Travel,706,Sales,16,2,Life Sciences,1,1334,4,Female,63,3,3,Research Scientist,3,Divorced,19156,7969,4,Y,Yes,25,4,2,80,3,24,6,2,8,16,6,17
46,Yes,Non-Travel,1020,Human Resources,8,4,Human Resources,1,1134,2,Female,95,3,1,Research Director,3,Single,10923,21933,7,Y,Yes,25,3,2,80,3,20,4,3,34,8,7,9
55,Yes,Non-Travel,689,Human Resources,9,1,Marketing,1,1605,3,Male,62,4,5,Sales Representative,4,Divorced,11395,24849,7,Y,Yes,21,4,1,80,1,14,5,4,36,6,8,9
57,Yes,Non-Travel,286,Research & Development,1,2,Technical Degree,1,10,3,Female,59,4,4,Sales Representative,3,Married,5245,9754,9,Y,Yes,22,3,3,80,2,3,0,3,1,3,0,7
37,Yes,Travel_Frequently,834,Research & Development,27,1,Medical,1,437,1,Male,92,2,4,Research Scientist,1,Married,10696,24328,2,Y,No,23,4,1,80,0,4,0,1,32,17,15,12
40,Yes,Travel_Rarely,1098,Human Resources,15,4,Other,1,413,1,Male,34,3,5,Sales Executive,3,Married,8002,20309,1,Y,Yes,16,4,3,80,2,5,5,1,39,2,0,9
23,Yes,Travel_Rarely,420,Sales,6,4,Marketing,1,195,2,Female,71,4,4,Manager,1,Divorced,6660,12008,7,Y,Yes,25,4,4,80,2,20,3,4,17,15,2,2
52,Yes,Travel_Frequently,527,Sales,22,1,Human Resources,1,1998,1,Male,85,4,1,Research Director,1,Single,14141,21758,8,Y,Yes,18,3,3,80,3,17,3,4,25,2,6,11
42,Yes,Travel_Rarely,133,Sales,4,2,Life Sciences,1,871,2,Male,70,2,5,Manager,3,Married,16108,21091,2,Y,Yes,15,4,1,80,3,34,4,3,26,13,8,5
20,Yes,Travel_Frequently,1488,Human Resources,22,3,Medical,1,122,3,Female,45,1,1,Manufacturing Director,1,Married,3502,19726,0,Y,Yes,25,3,3,80,1,3,5,2,11,3,0,15
43,Yes,Travel_Rarely,695,Research & Development,24,4,Marketing,1,690,4,Male,83,2,5,Manufacturing Director,1,Single,6228,17843,9,Y,Yes,17,3,4,80,0,20,5,1,21,10,13,10
57,Yes,Travel_Frequently,460,Sales,29,1,Marketing,1,5,1,Male,64,2,4,Laboratory Technician,4,Single,12081,5243,8,Y,No,12,4,4,80,2,0,0,2,1,4,15,15
25,Yes,Non-Travel,933,Research & Development,25,1,Medical,1,131,4,Male,67,4,3,Healthcare Representative,4,Married,8350,25886,2,Y,Yes,11,4,1,80,2,19,1,4,18,18,3,10
34,Yes,Non-Travel,414,Sales,1,5,Life Sciences,1,364,4,Female,59,4,2,Research Scientist,3,Single,17331,22769,3,Y,Yes,22,4,1,80,1,4,2,4,39,2,8,11
60,Yes,Non-Travel,376,Sales,13,3,Marketing,1,1552,2,Male,75,3,3,Human Resources,2,Divorced,5792,10386,3,Y,Yes,14,4,3,80,1,3,0,3,19,15,13,1
30,Yes,Travel_Frequently,1200,Research & Development,10,1,Life Sciences,1,1112,3,Male,80,4,2,Sales Representative,3,Married,4988,3564,0,Y,Yes,22,3,1,80,1,19,1,3,7,12,12,7
42,Yes,Travel_Rarely,1383,Sales,4,4,Marketing,1,1892,3,Male,77,4,2,Sales Executive,1,Divorced,14267,3516,4,Y,No,22,4,1,80,2,28,1,3,1,2,9,13
35,Yes,Non-Travel,970,Research & Development,17,2,Technical Degree,1,1730,3,Female,100,2,4,Laboratory Technician,2,Divorced,1291,23272,2,Y,Yes,19,4,4,80,3,9,1,3,21,10,13,14
26,Yes,Non-Travel,803,Sales,18,4,Marketing,1,1599,2,Male,79,2,1,Research Director,2,Divorced,18536,6059,0,Y,No,18,4,1,80,1,39,6,1,8,14,0,10
29,Yes,Travel_Rarely,823,Research & Development,3,2,Marketing,1,1949,1,Male,53,4,3,Sales Executive,3,Divorced,4107,22246,3,Y,No,20,3,2,80,0,15,0,3,3,4,12,8
56,Yes,Travel_Rarely,1156,Research & Development,4,4,Life Sciences,1,1573,4,Female,88,4,4,Laboratory Technician,3,Married,13945,7132,9,Y,Yes,19,3,4,80,1,34,3,3,35,8,9,15
56,Yes,Non-Travel,1214,Sales,28,1,Other,1,2052,4,Male,99,2,5,Manager,2,Married,1190,5110,0,Y,Yes,19,4,2,80,2,22,5,3,19,6,14,11
35,Yes,Travel_Frequently,911,Research & Development,24,2,Medical,1,1807,3,Male,49,4,4,Human Resources,1,Married,16679,2317,8,Y,No,11,3,1,80,3,15,3,4,9,10,6,3
35,Yes,Travel_Frequently,1058,Research & Development,6,2,Life Sciences,1,664,3,Female,33,4,5,Manager,2,Divorced,1690,17327,9,Y,No,25,4,3,80,0,13,3,3,0,15,3,11
36,Yes,Non-Travel,850,Research & Development,14,4,Technical Degree,1,295,2,Female,100,3,2,Research Director,1,Married,2441,12152,2,Y,No,22,4,2,80,2,10,5,2,27,17,8,15
24,Yes,Non-Travel,975,Human Resources,22,3,Technical Degree,1,397,1,Male,43,1,3,Healthcare Representative,3,Single,5763,8771,8,Y,No,20,4,2,80,0,34,6,2,5,8,4,16
42,Yes,Travel_Frequently,760,Research & Development,25,4,Human Resources,1,638,1,Female,72,4,2,Manager,1,Married,19119,13553,5,Y,Yes,23,4,4,80,1,4,0,1,33,17,5,13
35,Yes,Travel_Frequently,681,Human Resources,12,1,Human Resources,1,1561,2,Male,37,4,4,Human Resources,1,Divorced,12517,8715,4,Y,No,21,3,1,80,3,28,5,3,20,8,11,8
32,Yes,Travel_Frequently,477,Research & Development,11,5,Medical,1,1237,2,Male,100,1,2,Sales Executive,3,Single,5450,4420,7,Y,Yes,16,4,4,80,2,18,3,3,13,10,7,8
45,Yes,Non-Travel,450,Research & Development,29,4,Other,1,1586,4,Female,44,4,4,Research Scientist,3,Single,14987,24500,8,Y,Yes,25,4,4,80,1,30,3,4,6,10,8,11
52,Yes,Travel_Rarely,383,Research & Development,28,1,Medical,1,241,1,Female,65,3,2,Research Director,3,Single,16292,9783,6,Y,No,20,3,4,80,0,34,6,2,40,11,2,12
33,Yes,Travel_Frequently,648,Human Resources,27,5,Other,1,1474,2,Female,49,4,1,Human Resources,2,Married,1624,19388,6,Y,No,11,3,4,80,2,33,6,1,30,3,1,4
30,Yes,Non-Travel,1430,Sales,21,1,Marketing,1,762,2,Female,87,2,2,Sales Executive,2,Married,15023,7274,1,Y,No,19,3,2,80,3,17,1,2,31,4,14,6
19,Yes,Non-Travel,278,Sales,4,1,Human Resources,1,1445,1,Male,98,3,1,Healthcare Representative,4,Single,3040,3753,7,Y,Yes,15,3,3,80,3,10,2,2,5,4,6,4
39,Yes,Non-Travel,165,Research & Development,9,5,Life Sciences,1,563,1,Female,67,2,5,Sales Representative,1,Divorced,18015,13797,2,Y,Yes,17,4,1,80,1,27,0,1,29,9,3,1
35,Yes,Travel_Frequently,482,Human Resources,5,5,Marketing,1,877,4,Female,45,3,4,Sales Representative,3,Married,4099,3982,5,Y,Yes,23,3,4,80,0,25,6,1,22,18,14,4
41,Yes,Travel_Frequently,1259,Research & Development,20,1,Human Resources,1,1332,3,Female,55,3,5,Human Resources,1,Divorced,12818,26715,8,Y,Yes,19,4,4,80,1,17,5,3,28,15,14,9
49,Yes,Non-Travel,650,Sales,4,5,Human Resources,1,217,2,Male,85,1,2,Research Scientist,1,Single,5791,10292,4,Y,No,21,3,2,80,0,8,4,1,1,13,4,4
19,Yes,Travel_Frequently,998,Sales,25,5,Human Resources,1,2010,3,Female,32,4,2,Research Director,2,Single,7565,13268,0,Y,Yes,13,4,4,80,1,2,3,1,33,18,4,5
28,Yes,Non-Travel,331,Research & Development,6,4,Life Sciences,1,762,2,Female,65,2,2,Manufacturing Director,4,Single,3632,14049,2,Y,No,22,4,3,80,0,28,5,4,9,11,14,15
44,Yes,Non-Travel,1474,Human Resources,13,1,Marketing,1,1201,2,Female,50,2,1,Human Resources,4,Married,6649,15651,9,Y,No,24,4,3,80,3,34,3,3,28,8,4,11
40,Yes,Travel_Frequently,215,Human Resources,17,1,Technical Degree,1,1117,4,Female,97,2,1,Manufacturing Director,1,Married,9876,2159,7,Y,Yes,15,3,3,80,3,18,5,2,23,14,15,11
56,Yes,Non-Travel,1219,Sales,11,2,Human Resources,1,332,4,Female,99,1,4,Sales Representative,3,Married,18495,5252,3,Y,Yes,18,3,4,80,2,17,5,3,39,2,9,14
31,Yes,Travel_Frequently,134,Human Resources,18,3,Life Sciences,1,1782,3,Female,95,3,1,Sales Executive,2,Married,16085,4342,1,Y,No,23,3,2,80,2,39,4,1,18,11,3,9
57,Yes,Non-Travel,1234,Human Resources,3,4,Life Sciences,1,1495,2,Male,92,2,2,Sales Executive,4,Married,4032,3016,5,Y,Yes,22,4,4,80,1,21,6,2,37,15,9,12
51,Yes,Non-Travel,496,Human Resources,19,5,Technical Degree,1,1837,3,Female,64,1,1,Research Scientist,2,Single,5920,13458,2,Y,Yes,20,4,1,80,0,28,2,4,36,17,7,12
21,Yes,Non-Travel,731,Research & Development,23,4,Medical,1,1051,1,Female,89,2,5,Research Director,3,Married,6143,16579,4,Y,Yes,21,4,3,80,3,14,5,3,16,8,3,13
43,Yes,Travel_Frequently,453,Research & Development,21,4,Human Resources,1,1856,4,Male,97,4,5,Manager,1,Married,13659,24302,3,Y,Yes,15,3,4,80,1,18,2,2,0,15,11,15
31,Yes,Travel_Frequently,746,Research & Development,14,5,Medical,1,1394,4,Female,83,3,2,Research Scientist,1,Divorced,5880,9826,5,Y,Yes,11,4,2,80,3,11,6,1,11,2,1,8
35,Yes,Non-Travel,1261,Sales,1,3,Human Resources,1,1904,4,Female,68,1,2,Research Director,4,Single,2139,23100,2,Y,Yes,12,4,2,80,2,11,2,4,38,12,12,16
35,Yes,Travel_Rarely,368,Research & Development,2,2,Human Resources,1,178,1,Female,70,2,1,Laboratory Technician,2,Single,2046,23122,6,Y,No,25,3,3,80,0,40,6,2,22,11,12,3
51,Yes,Travel_Frequently,550,Research & Development,29,2,Human Resources,1,1760,4,Female,47,1,2,Healthcare Representative,2,Married,13063,14332,6,Y,Yes,13,4,4,80,3,12,3,1,32,3,3,13
59,Yes,Non-Travel,586,Research & Development,7,5,Technical Degree,1,620,3,Male,95,4,3,Healthcare Representative,2,Single,9897,26461,2,Y,Yes,22,3,4,80,2,15,5,3,2,1,3,3
52,Yes,Travel_Rarely,233,Human Resources,11,2,Medical,1,526,1,Female,89,2,2,Research Scientist,4,Single,5862,13654,8,Y,Yes,23,4,3,80,0,37,5,2,15,7,5,14
43,Yes,Travel_Rarely,1076,Human Resources,26,1,Life Sciences,1,1062,4,Male,44,1,4,Human Resources,2,Single,16416,15690,3,Y,Yes,20,4,1,80,3,26,0,4,13,13,14,4
24,Yes,Non-Travel,279,Sales,26,3,Technical Degree,1,826,1,Male,78,2,3,Research Director,2,Single,12548,8008,2,Y,Yes,23,3,3,80,0,0,6,1,38,10,10,15
33,Yes,Travel_Frequently,787,Research & Development,11,2,Marketing,1,1921,4,Female,51,2,2,Laboratory Technician,3,Married,9059,15752,1,Y,Yes,18,3,3,80,2,37,0,3,1,13,12,12
27,Yes,Travel_Rarely,1045,Human Resources,7,2,Technical Degree,1,1278,3,Female,46,1,4,Healthcare Representative,3,Single,15204,7348,8,Y,Yes,22,3,4,80,3,26,3,2,38,8,3,15
48,Yes,Travel_Frequently,112,Human Resources,27,3,Marketing,1,573,1,Male,97,3,1,Healthcare Representative,2,Divorced,14006,16018,7,Y,No,18,4,1,80,2,2,4,3,24,8,12,3
21,Yes,Travel_Frequently,268,Sales,27,5,Technical Degree,1,102,2,Male,43,2,1,Sales Executive,3,Married,5373,23155,7,Y,No,13,4,2,80,2,22,3,4,16,18,10,2
38,Yes,Non-Travel,1137,Human Resources,9,3,Technical Degree,1,666,3,Male,47,3,1,Manufacturing Director,2,Divorced,1859,21623,0,Y,No,17,4,2,80,3,9,5,1,7,10,11,10
47,Yes,Travel_Frequently,1391,Sales,9,3,Marketing,1,1979,3,Female,49,3,4,Laboratory Technician,2,Divorced,1692,24146,2,Y,No,24,3,1,80,0,3,4,4,32,15,10,2
58,Yes,Travel_Frequently,851,Human Resources,13,3,Technical Degree,1,517,3,Female,90,3,3,Laboratory Technician,3,Married,5942,3955,3,Y,No,18,4,3,80,2,20,6,3,33,17,12,6
28,Yes,Travel_Frequently,616,Sales,7,4,Human Resources,1,876,3,Female,54,1,4,Manufacturing Director,2,Single,10412,17443,7,Y,Yes,24,4,2,80,2,7,6,2,19,14,10,6
40,Yes,Travel_Frequently,819,Sales,13,4,Life Sciences,1,1360,1,Male,49,2,1,Manager,1,Divorced,6108,15177,2,Y,No,23,3,4,80,0,26,0,4,18,15,10,3
52,Yes,Travel_Frequently,1036,Research & Development,3,5,Life Sciences,1,736,1,Male,65,4,3,Manufacturing Director,3,Divorced,7385,24159,3,Y,No,16,4,1,80,2,31,5,2,33,10,14,17
20,Yes,Non-Travel,546,Sales,1,3,Life Sciences,1,1493,1,Male,55,4,2,Manager,4,Single,1389,13400,0,Y,No,19,4,1,80,3,35,5,1,22,13,14,11
47,Yes,Travel_Rarely,1218,Human Resources,25,5,Human Resources,1,340,4,Male,47,3,2,Research Scientist,2,Divorced,9871,18019,5,Y,No,14,4,2,80,2,8,6,2,16,7,13,12
38,Yes,Non-Travel,319,Research & Development,16,5,Medical,1,1989,1,Male,74,2,2,Sales Representative,1,Divorced,19044,10126,9,Y,Yes,19,3,3,80,2,24,3,1,8,17,11,7
26,Yes,Travel_Frequently,694,Human Resources,25,3,Technical Degree,1,109,3,Female,67,1,2,Human Resources,4,Married,8541,24186,5,Y,Yes,19,3,4,80,0,4,5,2,22,15,6,3
21,Yes,Travel_Rarely,521,Research & Development,27,5,Other,1,95,2,Female,65,4,3,Manufacturing Director,2,Divorced,7807,17285,8,Y,No,15,4,4,80,1,29,3,1,20,2,8,15
41,Yes,Travel_Frequently,159,Human Resources,28,4,Other,1,3,4,Male,30,3,4,Sales Executive,3,Divorced,11487,19447,0,Y,Yes,19,4,2,80,1,24,3,3,21,12,8,3
33,Yes,Non-Travel,367,Human Resources,21,5,Human Resources,1,697,2,Female,56,2,1,Research Scientist,3,Single,19911,24755,3,Y,No,21,3,4,80,0,30,4,4,14,9,14,1
58,Yes,Travel_Frequently,1272,Human Resources,22,5,Marketing,1,1372,3,Male,50,2,3,Manufacturing Director,3,Single,7338,18856,7,Y,No,18,4,3,80,3,15,4,2,18,12,12,9
51,Yes,Non-Travel,145,Sales,14,3,Technical Degree,1,261,2,Female,81,3,1,Research Scientist,2,Single,18231,26493,4,Y,No,14,3,3,80,3,29,4,1,24,10,10,4
40,Yes,Travel_Rarely,1333,Research & Development,8,3,Human Resources,1,1870,1,Male,84,1,4,Sales Executive,3,Married,19583,18505,0,Y,No,11,3,4,80,3,24,3,4,35,7,1,8
37,Yes,Non-Travel,1272,Research & Development,4,4,Technical Degree,1,1767,1,Female,47,4,5,Sales Executive,4,Married,16138,20663,6,Y,Yes,17,3,2,80,3,10,0,4,25,17,14,0
38,Yes,Travel_Rarely,394,Sales,21,2,Other,1,40,1,Male,70,3,4,Research Scientist,2,Divorced,6101,15603,1,Y,Yes,11,4,2,80,1,27,0,1,20,11,3,14
59,Yes,Travel_Frequently,202,Human Resources,27,5,Medical,1,617,1,Male,74,4,5,Human Resources,4,Single,16114,6455,3,Y,No,14,4,3,80,2,14,0,4,25,18,10,0
42,Yes,Non-Travel,276,Human Resources,4,5,Life Sciences,1,178,2,Male,73,2,5,Human Resources,2,Married,18364,3873,5,Y,No,16,4,3,80,3,9,6,2,14,3,8,2
36,Yes,Travel_Frequently,177,Sales,4,2,Medical,1,1465,4,Male,61,1,4,Sales Representative,1,Married,1711,7855,0,Y,No,24,3,1,80,0,24,5,4,30,16,6,8
27,Yes,Travel_Rarely,1439,Sales,29,1,Technical Degree,1,1691,1,Female,89,1,4,Research Director,3,Divorced,10253,16087,4,Y,Yes,18,4,4,80,2,7,0,1,4,4,14,4
20,Yes,Travel_Frequently,873,Human Resources,12,3,Technical Degree,1,1421,3,Female,63,2,3,Manager,4,Single,19227,21535,2,Y,Yes,16,4,1,80,3,12,6,3,8,14,12,15
59,Yes,Non-Travel,1488,Human Resources,18,5,Medical,1,888,3,Male,97,2,2,Sales Representative,3,Married,1792,13280,4,Y,No,18,4,1,80,0,25,3,1,26,15,15,3
42,Yes,Travel_Frequently,1133,Human Resources,12,5,Life Sciences,1,1488,2,Male,46,1,1,Sales Executive,2,Divorced,19664,22106,3,Y,No,25,4,4,80,1,8,0,4,8,14,3,16
48,Yes,Travel_Rarely,817,Human Resources,17,1,Marketing,1,413,1,Female,88,1,1,Healthcare Representative,1,Divorced,7519,2436,4,Y,Yes,24,4,1,80,3,5,5,1,37,1,8,8
19,Yes,Travel_Frequently,1409,Sales,29,1,Medical,1,1454,4,Male,79,3,1,Research Scientist,1,Married,18903,5921,7,Y,Yes,18,3,2,80,2,39,6,3,10,15,3,15
30,Yes,Non-Travel,155,Human Resources,5,4,Medical,1,1445,3,Female,83,3,4,Research Director,1,Single,11220,13002,5,Y,Yes,16,4,1,80,2,0,0,2,13,2,12,11
48,Yes,Travel_Frequently,777,Human Resources,26,2,Human Resources,1,220,4,Female,52,3,2,Research Director,3,Divorced,1769,15580,7,Y,Yes,23,3,3,80,1,6,1,4,11,12,3,6
20,Yes,Travel_Frequently,462,Human Resources,27,3,Marketing,1,1959,4,Female,41,4,1,Research Director,1,Married,3037,13664,0,Y,Yes,16,4,3,80,2,40,2,4,25,8,10,15
33,Yes,Non-Travel,1222,Sales,15,4,Other,1,1543,2,Female,92,1,3,Manager,1,Divorced,6136,22729,6,Y,No,14,3,1,80,3,27,6,2,9,10,6,9
51,Yes,Travel_Rarely,1042,Research & Development,12,1,Technical Degree,1,477,1,Female,56,2,4,Research Scientist,3,Divorced,8281,24749,9,Y,No,24,4,1,80,3,15,3,1,29,12,13,8
27,Yes,Travel_Frequently,822,Sales,8,2,Other,1,859,3,Male,42,1,4,Manufacturing Director,1,Divorced,11569,11631,1,Y,Yes,24,3,1,80,0,32,1,1,31,9,12,5
